ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/29/2025 04:58:26,Flipkart,500049,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,199,41,,116,,607,4.1,52,Out of Stock,SuperComNet,,,850,Gram,,,,,,,,,,serviced
,,12/29/2025 04:58:42,Flipkart,500049,,,,Peanut Butter Creamy 375gm,Dr.Oetker,Dr.Oetker Peanut Butter Creamy,,,,,,36,4.2,2,Out of Stock,,,,375,Gram,,,,,,,,,,serviced
,,12/29/2025 04:58:57,Flipkart,500049,,,,Eggless Veg Mayonnaise 700gm,Veeba,VEEBA EGGLESS Mayonnaise Chef's Special (700G) Sauce,,,,,,0,,0,Out of Stock,,,,700,Gram,,,,,,,,,,serviced
,,12/29/2025 04:59:15,Flipkart,500072,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,177,30,,123,,173,4.3,22,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:59:33,Flipkart,500072,,,,Veg Original 250gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,,,,,,1311,4.3,123,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/29/2025 04:59:47,Flipkart,500089,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,177,30,,123,,173,4.3,22,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:00:03,Flipkart,500049,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,VEEBA Veg Mayonnaise Smart Chef'S Special,210,43,,119,,290,4.2,23,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:00:21,Flipkart,500072,,,,Eggless Veg Mayonnaise 700gm,Veeba,VEEBA EGGLESS Mayonnaise Chef's Special (700G) Sauce,,,,,,0,,0,Out of Stock,,,,700,Gram,,,,,,,,,,serviced
,,12/29/2025 05:00:36,Flipkart,500089,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Sauce,,,,,,0,,0,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:00:51,Flipkart,500089,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,187,27,,136,,1311,4.3,123,Instock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
